epoch,model,dataset,seed,split_seed,layer,activation_entropy,train_loss,val_loss,train_accuracy,val_accuracy,val_generalization_gap,source_file
17,cnn,FashionMNIST,2,42,relu1,5.005352756033493,0.0999524484634399,0.2487680752515793,0.96284,0.9161,0.04674,cnn_FashionMNIST_seed2_entropy_history.csv
17,cnn,FashionMNIST,2,42,relu2,3.0654069477272645,0.0999524484634399,0.2487680752515793,0.96284,0.9161,0.04674,cnn_FashionMNIST_seed2_entropy_history.csv
17,cnn,FashionMNIST,2,42,relu3,3.475320475601138,0.0999524484634399,0.2487680752515793,0.96284,0.9161,0.04674,cnn_FashionMNIST_seed2_entropy_history.csv
18,cnn,FashionMNIST,2,42,relu1,5.006709891639401,0.0900998067951202,0.2670782855510711,0.96704,0.9142,0.05284,cnn_FashionMNIST_seed2_entropy_history.csv
18,cnn,FashionMNIST,2,42,relu2,3.06717589029564,0.0900998067951202,0.2670782855510711,0.96704,0.9142,0.05284,cnn_FashionMNIST_seed2_entropy_history.csv
18,cnn,FashionMNIST,2,42,relu3,3.4917652288539283,0.0900998067951202,0.2670782855510711,0.96704,0.9142,0.05284,cnn_FashionMNIST_seed2_entropy_history.csv
19,cnn,FashionMNIST,2,42,relu1,4.980743532654265,0.0828673404097557,0.2780337945818901,0.96942,0.9118,0.0576199999999998,cnn_FashionMNIST_seed2_entropy_history.csv
19,cnn,FashionMNIST,2,42,relu2,3.102447638491153,0.0828673404097557,0.2780337945818901,0.96942,0.9118,0.0576199999999998,cnn_FashionMNIST_seed2_entropy_history.csv
19,cnn,FashionMNIST,2,42,relu3,3.454048399317466,0.0828673404097557,0.2780337945818901,0.96942,0.9118,0.0576199999999998,cnn_FashionMNIST_seed2_entropy_history.csv
20,cnn,FashionMNIST,2,42,relu1,4.982413493570391,0.0742763815712928,0.2847855224490165,0.9721,0.9133,0.0587999999999999,cnn_FashionMNIST_seed2_entropy_history.csv
20,cnn,FashionMNIST,2,42,relu2,2.891330521293118,0.0742763815712928,0.2847855224490165,0.9721,0.9133,0.0587999999999999,cnn_FashionMNIST_seed2_entropy_history.csv
20,cnn,FashionMNIST,2,42,relu3,3.485477598332197,0.0742763815712928,0.2847855224490165,0.9721,0.9133,0.0587999999999999,cnn_FashionMNIST_seed2_entropy_history.csv
